simple_res_reverse	q2:《湖上草》是谁的诗？	select ?x where { ?x <主要作品> <湖上草>. }
simple_res_reverse	q38:希拉里的老公是谁？	select ?x where { ?x <夫人> <希拉里·黛安·罗德姆·克林顿>. }
simple_res_reverse	q67:唐嫣工作室旗下都有哪些艺人？	select ?x where { ?x <经纪公司> <唐嫣工作室>. }
simple_res_reverse	q70:《悼李夫人赋》是谁的作品？	select ?x where { ?x <代表作品> <悼李夫人赋>. }
simple_res_reverse	q82:实行议会制君主立宪制的有哪些国家？	select ?x where { ?x <政治体制> <议会制君主立宪制>. }
simple_res_reverse	q127:《胡笳十八拍》是谁的传世之作？	select ?x where { ?x <主要作品> <胡笳十八拍_（长篇骚体叙事诗）>. }
simple_res_reverse	q133:我饿了，数据库里有什么好吃的吗？	select ?x where { ?x <类型> <美食>. }
simple_res_reverse	q157:奥斯陆是哪个国家的首都？	select ?x where { ?x <首都> <奥斯陆>. }
simple_res_reverse	q164:请列出马尔克斯的小说作品？	select ?x where { ?x <作者> <加夫列尔·加西亚·马尔克斯>. }
simple_res_reverse	q184:给出所有是枝裕和导演的电影？	select ?x where { ?x <导演> <是枝裕和>. }
simple_res_reverse	q201:大禹建立了哪个朝代？	select ?x where { ?x <开国君主> <禹_（夏朝开国君主）>. }
simple_res_reverse	q202:菲尔·奈特创立了什么品牌？	select ?x where { ?x <创始人> <菲尔·奈特>. }
simple_res_reverse	q212:有本巨著叫《中国音韵学》，它是谁写的？	select ?x where { ?x <代表作品> <中国音韵学>. }
simple_res_reverse	q227:爱伦·坡有哪些作品？	select ?y where { ?y <作者> <埃德加·爱伦·坡>. }
simple_res_reverse	q236:给我一些3D电影。	select ?x where { ?x <类型> <3D_（三维的英文缩写）>. }
simple_res_reverse	q244:现在都有哪些计算机程序设计语言？	select ?x where { ?x <类别> <计算机程序设计语言>. }
simple_res_reverse	q247:《蒙娜丽莎的微笑》的作者是谁？	select ?x where { ?x <代表作品> <蒙娜丽莎_（列奥纳多·达·芬奇画作）>. }
simple_res_reverse	q265:SLK是哪个公司的产品？	select ?x where { ?x <主要产品> <奔驰SLK>. }
simple_res_reverse	q283:谁会七十二变？	select ?x where { ?x <技能> <七十二变_（道教法术名称）>. }
simple_res_reverse	q285:中国历史地图集是谁编纂的？	select ?x where { ?x <代表作品> <中国历史地图集>. }
simple_res_reverse	q289:朝花夕拾的作者是谁？	select ?x where { ?x <代表作品> <朝花夕拾_（鲁迅散文集）>. }
simple_res_reverse	q319:博尔赫斯的作品有哪些？	select ?y where { ?y <作者> <豪尔赫·路易斯·博尔赫斯_（阿根廷作家）>. }
simple_res_reverse	q326:有哪些国家使用欧元？	select ?x where { ?x <货币> <欧元>. }
simple_res_reverse	q329:海贼王里乔巴拥有什么果实的能力？	select ?x where { ?x <拥有者> <乔巴_（《海贼王》中的角色）>. }
simple_res_reverse	q332:我是上班族的一员，给我推销一些东西吧？	select ?x where { ?x <适用人群> <上班族_（亦叫月光族）>. }
simple_res_reverse	q358:公开表明过对张国荣的崇拜之情的都有？	select ?x ?y where { ?x <偶像> <张国荣_（华语歌手、演员、音乐人）>. }
simple_res_reverse	q367:英国导演诺兰的电影？	select ?x where { ?x <导演> <诺兰_（英国导演）>. }
simple_res_reverse	q372:三国时期诸葛亮有什么发明？	select ?x where { ?x <发明者> <诸葛亮_（三国时期蜀汉丞相）>. }
simple_res_reverse	q374:57哪些动画或漫画描绘了忍者们的故事？	select ?x where { ?x <类型> <忍者_（日本特殊职业）>. }
simple_res_reverse	q394:邱勇现任哪所大学的校长？	select ?y where { ?y <现任校长> <邱勇_（清华大学校长）>. }
simple_res_reverse	q407:青年演员张子枫有哪些作品？	select ?x where { ?x <主演> <张子枫>. }
simple_res_reverse	q408:赵匡胤建立了哪个朝代？	select ?x where { ?x <开国皇帝> <赵匡胤_（宋朝开国皇帝）>. }
simple_res_reverse	q455:赵薇导演的电影有哪些？	select ?x where { ?x <导演> <赵薇_（中国内地女演员、歌手、导演）>. }
simple_res_reverse	q494:D大调卡农是谁的代表作？	select ?x where { ?x <代表作品> <D大调卡农>. }
simple_res_reverse	q867:唐玄宗的出生地是哪里？	select ?y where { ?x <出生地> ?y. ?x <庙号> <玄宗_（帝王庙号）>. }
simple_res_reverse	q1178:楚玉是哪位作家所创作的角色？	select ?x where { ?x <代表作品> ?z. ?z <主要人物> <楚玉>. }
simple_res_reverse	q1183:丈夫是电视剧《红高粱》男主角的女明星？	select ?x where { ?x <丈夫> ?y. ?y <代表作品> <红高粱_（2014年郑晓龙执导周迅主演电视剧）>. }
simple_res_reverse	q1294:听说咖啡是一个国家的国花，你知道是哪个国家吗？	select ?x where { ?x <国花> <咖啡_（世界三大饮料之一）>. }
simple_res_reverse	q1305:冰与火之歌中有些人物？	select ?y where { ?y <登场作品> <冰与火之歌_（乔治·R·R·马丁所著小说）>. }
simple_res_reverse	q1309:哥本哈根是哪个国家的首都？	select ?x where { ?x <首都> <哥本哈根_（丹麦王国首都）>. }
simple_res_reverse	q1315:阿尔贝二世亲王是哪个国家的国王？	select ?x where { ?x <国家领袖> <阿尔贝二世亲王>. }
