mult_jump_one	q524:博尔赫斯的国家首都在哪里？	select ?x where { <豪尔赫·路易斯·博尔赫斯_（阿根廷作家）> <出生地> ?y. ?y <首都> ?x}
mult_jump_one	q547:拉斯维加斯所属州的别名是什么？	select ?x where { <拉斯维加斯_（美国内华达州的最大城市）> <所属地区> ?y. ?y <别名> ?x. }
mult_jump_one	q550:印度教主神毗湿奴的坐骑的原型是什么？	select ?x where { <毗湿奴_（印度教主神）> <坐骑> ?y. ?y <原型> ?x. }
mult_jump_one	q553:俄罗斯的首都有多少人口？	select ?x where { <俄罗斯_（俄罗斯联邦）> <首都> ?y. ?y <人口> ?x. }
mult_jump_one	q557:中国的首都的占地面积多少？	select ?x where { <中华人民共和国> <首都> ?y. ?y <面积> ?x. }
mult_jump_one	q560:加拿大最大城市有哪些机场？	select ?x where { <加拿大_（北美洲国家）> <最大城市> ?y. ?y <机场> ?x. }
mult_jump_one	q566:上海期货交易所所在地区有机场吗？	select ?x where { <上海期货交易所> <地区> ?y. ?y <机场> ?x. }
mult_jump_one	q570:阿根廷央行的职责是什么？	select ?x where { <阿根廷_（阿根廷共和国）> <中央银行> ?y. ?y <职责> ?x. }
mult_jump_one	q574:电影钢铁侠的主演都有哪些代表作品？	select ?x where { <Ironman_（美国2008年小罗伯特·唐尼主演电影）> <主演> ?y. ?y <代表作品> ?x. }
mult_jump_one	q575:出品速度与激情系列电影的公司的总部在哪里？	select ?x where { <速度与激情_（美国赛车动作主题系列电影）> <出品公司> ?y. ?y <总部地点> ?x. }
mult_jump_one	q587:宋雪桦是在哪个地区上的大学？	select ?x where { <宋雪桦> <毕业院校> ?y. ?y <所属地区> ?x. }
mult_jump_one	q599:小说《诛仙》的主要角色有哪些法宝？	select ?x where { <诛仙_（萧鼎著古典仙侠小说）> <主要角色> ?y. ?y <法宝武器> ?x. }
mult_jump_one	q602:蜀道难的作者祖籍在哪里？	select ?x where { <蜀道难_（李白作古体诗）> <作者> ?y. ?y <祖籍> ?x. }
mult_jump_one	q603:与刘昊然的星座相邻的有哪些星座？	select ?x where { <刘昊然> <星座> ?y. ?y <邻接星座> ?x. }
mult_jump_one	q605:指环王拍摄地国土面积有多大？	select ?x where { <指环王_（英美2001-2003年彼得·杰克逊执导系列电影）> <拍摄地点> ?y.?y <国土面积> ?x. }
mult_jump_one	q608:加拿大最高建筑的地理位置？	select ?x where { <加拿大_（北美洲国家）> <最高建筑> ?y. ?y <地理位置> ?x. }
mult_jump_one	q613:钢铁侠的大学是谁创办的？	select ?x where { <史塔克_（美国动漫及电影钢铁侠中的人物）> <毕业院校> ?y. ?y <创办者> ?x. }
mult_jump_one	q615:冰与火之歌的拍摄地点的官方语言是什么？	select ?x where { <冰与火之歌_（美国HBO电视台制作的电视剧）> <拍摄地点> ?y.?y <官方语言> ?x. }
mult_jump_one	q617:北京国安的主场最多能够容纳多少人？	select ?x where { <北京国安足球俱乐部> <主场馆> ?y. ?y <座位数量> ?x. }
mult_jump_one	q618:北京奥运的吉祥物是谁设计的？	select ?x where { <2008年北京奥运会> <吉祥物> ?y. ?y <设计者> ?x. }
mult_jump_one	q624:古希腊悲剧《俄狄浦斯王》的作者有哪些代表作品？	select ?x where { <俄狄浦斯王_（古希腊悲剧）> <作者> ?y. ?y <代表作品> ?x. }
mult_jump_one	q639:windows系统的开发商的CEO是哪国人？	select ?x where { <Windows操作系统> <发行者> ?y. ?y <首席执行官> ?z. ?z <国籍> ?x. }
mult_jump_one	q675:你知道几个那些主角吊炸天的漫画的作者？	select ?x where { <高武世界_（指具体的高武世界（位面））> <代表> ?y. ?y <作者> ?x. }
mult_jump_one	q683:俞敏洪母校的校庆日是哪一天？	select ?x where { <俞敏洪> <毕业院校> ?y. ?y <校庆日> ?x. }
mult_jump_one	q726:康熙王朝的纸片人毕业于哪个学校？	select ?x where { <康熙王朝_（中国2001年陈家林执导陈道明主演电视剧）> <制片人> ?y. ?y <毕业院校> ?x. }
mult_jump_one	q735:加拿大首都使用的语言？	select ?x where { <加拿大_（北美洲国家）> <首都> ?y . ?y <方言> ?x. }
mult_jump_one	q737:阿根廷首都面积有多大？	select ?x where { <阿根廷_（阿根廷共和国）> <首都> ?y. ?y <面积> ?x. }
mult_jump_one	q741:《半生缘》的作者的毕业院校是？	select ?x where { <半生缘_（张爱玲作品）> <作者> ?y. ?y <毕业院校> ?x. }
mult_jump_one	q742:发行电影《谍影重重3》的公司的组织形式是怎样的？	select ?x where { <谍影重重3> <发行公司> ?y. ?y <组织形式> ?x. }
mult_jump_one	q743:苹果公司的创始人什么时候去世的？	select ?x where { <苹果_（苹果产品公司）> <创始人> ?y. ?y <逝世日期> ?x. }
mult_jump_one	q745:杜邦传的作者身高多少？	select ?x where { <杜邦传> <作者> ?y. ?y <身高> ?x. }
mult_jump_one	q752:阿根廷国鸟属于哪个目？	select ?x where { <阿根廷_（阿根廷共和国）> <国鸟> ?y. ?y <目> ?x. }
mult_jump_one	q763:北大校长的生日是什么时候？	select ?x where { <北京大学> <现任校长> ?y. ?y <出生日期> ?x. }
mult_jump_one	q764:阿根廷的官方语言全球有多少人在用？	select ?x where { <阿根廷_（阿根廷共和国）> <官方语言> ?y. ?y <使用人数> ?x. }
mult_jump_one	q768:阜田镇的方言属于哪个语系？	select ?x where { <阜田镇> <方言> ?y. ?y <所属语系> ?x. }
mult_jump_one	q780:古希腊悲剧《俄狄浦斯王》的作者的出生日期？	select ?x where { <俄狄浦斯王_（古希腊悲剧）> <作者> ?y. ?y <出生日期> ?x. }
mult_jump_one	q782:神话中赫拉的配偶的外文名？	select ?x where { <赫拉_（古希腊神话中的第三代天后）> <配偶> ?y . ?y <外文名> ?x. }
mult_jump_one	q792:指环王是在哪个洲拍摄的？	select ?x where { <指环王_（英美2001-2003年彼得·杰克逊执导系列电影）> <拍摄地点> ?y.?y <所属洲> ?x. }
mult_jump_one	q793:J联赛球队大阪樱花的主场最多能够容纳多少人？	select ?x where { <大阪樱花足球俱乐部> <主场馆> ?y. ?y <容量> ?x. }
mult_jump_one	q795:《丰乳肥臀》的作者其民族是？	select ?x where { <丰乳肥臀> <作者> ?y. ?y <民族> ?x. }
mult_jump_one	q796:小说《放手那么难》的连载网站的网址是什么？	select ?x where { <放手那么难> <连载网站> ?y. ?y <官网> ?x. }
mult_jump_one	q797:巴黎的市长是在哪出生的？	select ?x where { <巴黎_（法国首都）> <市长> ?y. ?y <出生地> ?x. }
mult_jump_one	q802:长城所在国家的首都是？	select ?x where { <万里长城_（中国古代军事工程）> <所属国家> ?y. ?y <首都> ?x. }
mult_jump_one	q804:黄贯中的老婆参演了哪些影视作品？	select ?x where { <黄贯中> <配偶> ?y. ?y <代表作品> ?x. }
mult_jump_one	q805:NIKE创始人的毕业院校是什么？	select ?x where { <NIKE> <创始人> ?y. ?y <毕业院校> ?x. }
mult_jump_one	q811:北京大学现任校长的学历？	select ?x where { <北京大学> <现任校长> ?y . ?y <毕业院校> ?x. }
mult_jump_one	q818:《野草》的作者其民族是？	select ?x where { <野草_（鲁迅创作散文诗集）> <作者> ?y. ?y <民族> ?x. }
mult_jump_one	q820:《半生缘》的作者的主要成就有哪些？	select ?x where { <半生缘_（张爱玲作品）> <作者> ?y. ?y <血型> ?x. }
mult_jump_one	q836:《丰乳肥臀》的作者的别名有？	select ?x where { <丰乳肥臀> <作者> ?y. ?y <别名> ?x. }
mult_jump_one	q844:叔本华信仰的宗教主要分布在哪些区域？	select ?x where { <亚瑟·叔本华> <信仰> ?y. ?y <主要分布区域> ?x. }
mult_jump_one	q845:冰与火之歌拍摄地国土面积有多大？	select ?x where { <冰与火之歌_（美国HBO电视台制作的电视剧）> <拍摄地点> ?y.?y <国土面积> ?x. }
mult_jump_one	q847:建宁公主是哪位作家笔下的人物？	select ?x where { <建宁公主_（金庸小说《鹿鼎记》人物）> <登场作品> ?y. ?y <作者> ?x. }
mult_jump_one	q850:上海总商会的首任总理是何时去世的？	select ?x where { <上海总商会> <首任总理> ?y. ?y <去世时间> ?x. }
mult_jump_one	q852:《丰乳肥臀》的作者出生日期是？	select ?x where { <丰乳肥臀> <作者> ?y. ?y <出生日期> ?x. }
mult_jump_one	q855:《半生缘》的作者其民族是？	select ?x where { <半生缘_（张爱玲作品）> <作者> ?y. ?y <民族> ?x. }
mult_jump_one	q857:爱伦·坡出生的城市有哪些著名景点？	select ?x where { <埃德加·爱伦·坡> <出生地> ?y. ?y <著名景点> ?x. }
