mult_constraints_two_reverse	q65:我们会在哪个民俗节日里猜灯谜？	select ?x where { ?x <类别> <民俗>. ?x <节日活动> <猜灯谜>. }
mult_constraints_two_reverse	q527:武汉大学出了哪些科学家	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <武汉大学>. }
mult_constraints_two_reverse	q529:拜仁的西班牙球员都有谁？	select ?x where { ?x <所属运动队> <拜仁慕尼黑足球俱乐部>. ?x <国籍> <西班牙_（西班牙王国）>. }
mult_constraints_two_reverse	q534:武汉大学出了哪些化学家	select ?x where { ?x <职业> <化学家>. ?x <毕业院校> <武汉大学>. }
mult_constraints_two_reverse	q544:天津大学出过哪些科学家？	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <天津大学>. }
mult_constraints_two_reverse	q545:南京大学出过哪些企业家？	select ?x where { ?x <职业> <企业家>. ?x <毕业院校> <南京大学>. }
mult_constraints_two_reverse	q546:有哪些主持人毕业于北京大学？	select ?x where { ?x <职业> <主持人>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	q552:代表作品是黄飞鸿且信奉佛教的是谁？	select ?x where { ?x <信仰> <佛教>. ?x <代表作品> <黄飞鸿>. }
mult_constraints_two_reverse	q576:哈佛大学出了哪些总统？	select ?x where { ?x <职业> <总统_（国家元首称谓）>. ?x <毕业院校> <哈佛大学>. }
mult_constraints_two_reverse	q579:少女时代的门面担当是谁？	select ?x where { ?x <所属组合> <少女时代_（韩国女子演唱团体）>. ?x <队内职务> <门面担当>. }
mult_constraints_two_reverse	q589:北京大学培养了哪些中科院院士？	select ?x where { ?x <毕业院校> <北京大学>. ?x <职业> <中国科学院院士>. }
mult_constraints_two_reverse	q607:有哪些哲学家抱有无神论信仰？	select ?x where { ?x <职业> <哲学家_（基础含义）>. ?x <信仰> <无神论_（一种哲学观点）>. }
mult_constraints_two_reverse	q610:北京大学出了哪些哲学家	select ?x where { ?x <职业> <哲学家_（基础含义）>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	q611:清华大学培养了哪些中科院院士？	select ?x where { ?x <毕业院校> <清华大学>. ?x <职业> <中国科学院院士>. }
mult_constraints_two_reverse	q614:陈奕迅的歌曲里由他自己填词的有哪些？	select ?x where { ?x <歌曲原唱> <陈奕迅>. ?x <填词> <陈奕迅>. }
mult_constraints_two_reverse	q627:周杰伦写的摇滚乐有哪些？	select ?x where { ?x <谱曲> <周杰伦>. ?x <音乐风格> <摇滚>. }
mult_constraints_two_reverse	q628:郭敬明写过哪些长篇小说？	select ?x where { ?x <作者> <郭敬明>. ?x <文学体裁> <长篇小说>. }
mult_constraints_two_reverse	q629:章子怡和范冰冰一起主演过的作品有哪些？	select ?x where { ?x <主演> <章子怡>. ?x <主演> <范冰冰>. }
mult_constraints_two_reverse	q638:范冰冰和陈柏霖合作过哪些作品呢？	select ?x where { ?x <主演> <陈柏霖_（台湾演员）>. ?x <主演> <范冰冰>. }
mult_constraints_two_reverse	q648:哈佛大学出了哪些文学家？	select ?x where { ?x <职业> <文学家>. ?x <毕业院校> <哈佛大学>. }
mult_constraints_two_reverse	q652:北京大学出了哪些地质学家	select ?x where { ?x <职业> <地质学家>. ?x <毕业院校> <北京大学>. }
mult_constraints_two_reverse	q656:复旦大学出了哪些科学家	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <复旦大学>. }
mult_constraints_two_reverse	q658:清华大学出了哪些科学家	select ?x where { ?x <职业> <科学家_（从事科学研究的人群）>. ?x <毕业院校> <清华大学>. }
mult_constraints_two_reverse	q660:亚洲哪个国家实行君主立宪制？	select ?x where { ?x <所属洲> <亚洲>. ?x <政治体制> <议会制君主立宪制>. }
mult_constraints_two_reverse	q661:华纳签了哪些回族歌手？	select ?x where { ?x <唱片公司> <华纳唱片>. ?x <民族> <回族>. }
mult_constraints_two_reverse	q664:主要分布于东南亚和东亚的宗教有？	select ?x where { ?x <主要分布区域> <东亚>. ?x <主要分布区域> <东南亚_（世界地理概念）>. }
mult_constraints_two_reverse	q665:浙江大学出了哪些物理学家	select ?x where { ?x <职业> <物理学家_（探索、研究物理学的科学家）>. ?x <毕业院校> <浙江大学>. }
mult_constraints_two_reverse	q667:清华大学出了哪些数学家	select ?x where { ?x <职业> <数学家_（数学家（世界著名数学家））>. ?x <毕业院校> <清华大学>. }
mult_constraints_two_reverse	q668:卢浮宫收藏了达芬奇的哪部画作？	select ?x where { ?x <收藏> <卢浮宫_（世界四大博物馆之一）>. ?x <作者> <达·芬奇_（欧洲文艺复兴时期最完美的代表）>. }
mult_constraints_two_reverse	q670:德国有哪些著名乒乓球员？	select ?x where { ?x <国籍> <德国_（德意志联邦共和国）>. ?x <运动项目> <乒乓球>. }
mult_constraints_two_reverse	q672:有一种起源于英格兰哈罗公学的活动，它是什么？	select ?x where { ?x <起源> <英格兰>. ?x <起源> <哈罗公学>. }
mult_constraints_two_reverse	q677:由周杰伦作曲以及演唱的歌曲是哪首？	select ?x where { ?x <作曲> <周杰伦>. ?x <演唱> <周杰伦>. }
mult_constraints_two_reverse	q679:福茂唱片的签约歌手有哪些？	select ?x where { ?x <经纪公司> <福茂唱片>. ?x <职业> <歌手_（职业名称）>. }
mult_constraints_two_reverse	q682:有哪些满族演员？	select ?x where { ?x <民族> <满族>. ?x <职业> <演员_（职业）>. }
mult_constraints_two_reverse	q684:武汉大学出了哪些数学家	select ?x where { ?x <职业> <数学家_（数学家（世界著名数学家））>. ?x <毕业院校> <武汉大学>. }
